"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] SPD Taxas e Condicoes","[TC.4.2.0][INPUT] Numero de Série","Track ""SPD Taxas e Condicoes {state.name} input inesperado""","SPD Taxas e Condicoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Taxas e Condicoes","[TC.4.3.0][INPUT] Alugada ou Comprada","Track ""SPD Taxas e Condicoes {state.name} validação""","SPD Taxas e Condicoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Taxas e Condicoes","[TC.4.3.0][INPUT] Alugada ou Comprada","Track ""SPD Taxas e Condicoes {state.name} input inesperado""","SPD Taxas e Condicoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Taxas e Condicoes","[TC.4.4.0][INPUT] Lista número série","Track ""SPD Taxas e Condicoes {state.name} validação""","SPD Taxas e Condicoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Taxas e Condicoes","[TC.4.4.0][INPUT] Lista número série","Track ""SPD Taxas e Condicoes {state.name} input inesperado""","SPD Taxas e Condicoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Taxas e Condicoes","[TC.4.6.0][INPUT] Como deseja prosseguir?","Track ""SPD Taxas e Condicoes {state.name} exibição""","SPD Taxas e Condicoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.4.6.0][INPUT] Como deseja prosseguir?","Track ""SPD Taxas e Condicoes {state.name} validação""","SPD Taxas e Condicoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Taxas e Condicoes","[TC.4.6.0][INPUT] Como deseja prosseguir?","Track ""SPD Taxas e Condicoes {state.name} input inesperado""","SPD Taxas e Condicoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Taxas e Condicoes","[TC.1.0.0][MSG] Menu Taxas e condições","Track ""SPD Taxas e condições {state.name} exibição""","SPD Taxas e condições {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.1.0.0][INPUT] Menu Taxas e condições","Track ""SPD Taxas e Condicoes {state.name} validação""","SPD Taxas e Condicoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.4.0.0] [MSG] Não recebi minha venda","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.4.0.0] [MSG] Não recebi minha venda","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.4.0.0] [MSG] Não recebi minha venda","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.4.1.0] Solicita valor da venda","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.4.1.0] Solicita valor da venda","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.4.1.0] Solicita valor da venda","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.0.0] [MSG] Simulador de Vendas - Máquina","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.0.0] [INPUT] Simulador de Vendas - Máquina","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.2.0.0] [INPUT] Simulador de Vendas - Máquina","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.1.0] [MSG] Tipo de venda","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.0] [INPUT] Tipo de venda","Track ""SPD Maquina Safrapay {{state.name}} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.2.1.0] [INPUT] Tipo de venda","Track ""SPD Maquina Safrapay {{state.name}} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.1.1] [INPUT] Valor simulacao","Track ""SPD Maquina Safrapay {{state.name}} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.2.1.1] [INPUT] Valor simulacao","Track ""SPD Maquina Safrapay {{state.name}} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.1.2] [MSG] Tipo pagamento","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.1] [MSG] Valor simulacao","Track ""SPD Maquina Safrapay {{state.name}} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.1] [MSG] Valor simulacao","Registro de eventos","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: valorValido value: Não é um valor válidoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.1.2] [INPUT] Tipo pagamento","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.2.1.2] [INPUT] Tipo pagamento","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.1.3] [HTTP] API Simular Vendas","Tracking ""api resumo""","SPD Maquina Safrapay {{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}/safrapay/vendas-servicos/vendas/planejamentos-vendas/assistente-virtual/v1/estabelecimentos/{{ec}}/vendas/simular | POST | {{statusSimulacao}} | {{bodySimulacao}}","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.3] [HTTP] API Simular Vendas","Track ""SPD Maquina Safrapay {{state.name}} api status""","SPD Maquina Safrapay {{state.name}} api status","{{statusSimulacao}}","context exists variable: statusSimulacao "
"[DEV] SPD Maquina Safrapay","[MS.2.1.4] [MSG] Selecao Bandeira","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.4] [INPUT] Selecao Bandeira","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{input.content}}","input equals  value: Master,Visa,Elo,Amex,Hiper"
"[DEV] SPD Maquina Safrapay","[MS.2.1.4] [INPUT] Selecao Bandeira","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Master,Visa,Elo,Amex,Hiperand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.1.5] Cobrar / Receber (À Vista)","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.5] Cobrar / Receber (À Vista)","Track ""SPD Maquina Safrapay {state.name} dados""","SPD Maquina Safrapay {{state.name}} dados","{{salesValueStringfy}} | {{salesSimulation@valorFinal}}| {{salesSimulation@valorTaxaTotal}} | {{salesPaymentTypeStringfy}} | {{salesCardFlag}}","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.5] Cobrar / Receber (À Vista)","Track ""assuntos"" to {salesOrder} - Simulador de Vendas","assuntos","{{salesOrder}} - Simulador de Vendas","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.6] Cobrar / Receber (Parcelado)","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.6] Cobrar / Receber (Parcelado)","Track ""SPD Maquina Safrapay {state.name} dados""","SPD Maquina Safrapay {{state.name}} dados","{{salesValueStringfy}} | {{salesPaymentTypeStringfy}} | {{salesCardFlag}}","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.1.6] Cobrar / Receber (Parcelado)","Track ""assuntos"" to {salesOrder} - Simulador de Vendas","assuntos","Crédito Parcelado - {{salesOrder}}","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.2.0] [MSG] Menu simulação opções","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.2.2.0] [INPUT] Menu simulação opções","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.2.2.0] [INPUT] Menu simulação opções","SPD Maquina Safrapay {state.name} validação","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.5.0.0][INPUT] Menu suporte e configurações","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.5.0.0][INPUT] Menu suporte e configurações","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.0.0][INPUT] Menu Suporte","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.0.0][INPUT] Menu Suporte","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.1.0][INPUT] Menu Ligar e Desligar","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.1.0][INPUT] Menu Ligar e Desligar","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.1.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.1.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.5.0][INPUT] Equipamento reiniciando","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.5.0][INPUT] Equipamento reiniciando","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.5.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.5.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.7.0][INPUT] Menu Bateria","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.7.0][INPUT] Menu Bateria","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.8.0][INPUT] Menu Impressão","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.8.0][INPUT] Menu Impressão","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.6.9.0][INPUT] Menu USB","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.6.9.0][INPUT] Menu USB","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.7.0.1][INPUT] Menu Transação não autorizada","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.7.0.1][INPUT] Menu Transação não autorizada","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.8.0.0][INPUT] Menu Configurações","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.8.0.0][INPUT] Menu Configurações","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.8.2.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.8.2.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.8.3.0][INPUT] Device lock/Security","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.8.3.0][INPUT] Device lock/Security","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.8.5.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.8.5.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.0.0][MSG] Menu Erros gerais","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.0.0][INPUT] Menu Erros gerais","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.9.0.0][INPUT] Menu Erros gerais","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.6.0][MSG] Informativo Leitura do cartão","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.5.0][MSG] Menu Acessar arquivo","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.4.0][MSG] Menu Ethernet","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.3.0][MSG] Menu Discado","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.2.0][MSG] Menu Torre de celular com X","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.1.0][MSG] Menu Erro desfazimento","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.5.0][INPUT] Menu Acessar arquivo","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.9.5.0][INPUT] Menu Acessar arquivo","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.5.1][MSG] Tutorial Acessar arquivo","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.4.0][INPUT] Menu Ethernet","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.9.4.0][INPUT] Menu Ethernet","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.4.0][MSG] Tutorial Ethernet","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.3.0][INPUT] Menu Discado","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.9.3.0][INPUT] Menu Discado","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.3.1][MSG] Tutorial Discado","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.2.0][INPUT] Menu Torre de celular com X","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.9.2.0][INPUT] Menu Torre de celular com X","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.2.1][MSG] Tutorial Torre de celular com X","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.1.0][INPUT] Menu Erro desfazimento","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Maquina Safrapay","[MS.9.1.0][INPUT] Menu Erro desfazimento","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.9.1.1][MSG] Dica Erro desfazimento","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.7.0][MSG] Informativo Códigos","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.9.8.0][MSG] Informativo Atalhos","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.7.3.0][HTTP] API Protocolo","Track ""Chamada de API""","Chamada de API","Direciona chamado para central de atendimento","Sem condicionais para execução"
"[DEV] SPD Maquina Safrapay","[MS.7.3.0][HTTP] API Protocolo","Track ""SPD Taxas e Condicoes {state.name} exibição""","SPD Taxas e Condicoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","Vender com Link","Registro de eventos","Chamada de API","Consultar produto link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Valor","Registro de eventos","step","Valor - vender com link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Parcelas","Registro de eventos","step","Parcelas link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Breve Mensagem","Registro de eventos","step","Breve mensagem - link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Confirmação","Registro de eventos","step","Confirmação link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Vender com Link - API","Registro de eventos","Chamada de API","Gera link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Link gerado","Registro de eventos","assuntos","link gerado","Sem condicionais para execução"
"[DEV] SPD Solucoes","Validação 2 - Valor","Registro de eventos","step","Validação - Valor vender com Link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Validação 3 - Valor","Registro de eventos","step","Validação 2 - Valor vender com Link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Sem limite","Registro de eventos","assuntos","Sem limite","Sem condicionais para execução"
"[DEV] SPD Solucoes","Possui limite","Registro de eventos","step","Possui limite","Sem condicionais para execução"
"[DEV] SPD Solucoes","Não elegível","Registro de eventos","step","Não elegível","Sem condicionais para execução"
"[DEV] SPD Solucoes","Alterar","Registro de eventos","step","Alterar link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Valor maior que o valor usado","Registro de eventos","step","Valor - vender com link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Valor - Alterar","Registro de eventos","step","Valor - vender com link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Parcelas - Alterar","Registro de eventos","step","Parcelas link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem - Alterar","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Validação - Valor","Registro de eventos","step","Validação - Valor vender com Link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem 2","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem 3","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem Erro","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Parcelas 2","Registro de eventos","step","Parcelas link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Parcelas 3","Registro de eventos","step","Parcelas link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem 2 [Duplicate]","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem 3 [Duplicate]","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Digite a mensagem Erro [Duplicate]","Registro de eventos","step","Digite a mensagem link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Parcelas 3 [Duplicate]","Registro de eventos","step","Parcelas link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","Validação - Valor [Duplicate]","Registro de eventos","step","Validação - Valor vender com Link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Validação 2 - Valor [Duplicate]","Registro de eventos","step","Validação - Valor vender com Link","Sem condicionais para execução"
"[DEV] SPD Solucoes","Validação 3 - Valor [Duplicate]","Registro de eventos","step","Validação 2 - Valor vender com Link","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.4.0.0][HTTP] Gestão de links","Gestão de links","Gestão de links","Gestão de links","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.5.0.0][MSG][INPUT] Menu Link de pagamento","Menu Link de pagamento","Menu Link de pagamento","Menu Link de pagamento","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.0.0][MSG] Consulta Status Protocolo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.0.0] [INPUT] Consulta Status Protocolo","Track ""SPD Solucoes {state.name} validação""","SPD Solucoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.2.0.0] [INPUT] Consulta Status Protocolo","Track ""SPD Solucoes {state.name} input inesperado""","SPD Solucoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
